user_id,subscription_date,recipe_section_pageviews,food_section_pageviews,fashion_section_pageviews,beauty_section_pageviews,news_section_pageviews
4529524,2019-02-07 15:16:49.000000,0,2,2,1,0
4529586,2019-02-07 16:51:09.000000,1,8,0,0,0
4555879,2019-02-27 16:24:58.000000,1,2,2,1,1
4513718,2019-01-14 13:31:16.000000,0,2,2,0,5
4348702,2018-08-09 22:02:45.000000,1,1,0,1,0
4857601,2020-03-26 17:58:09.000000,2,2,0,0,0
4054496,2019-05-18 18:49:47.000000,0,1,4,0,0
4571865,2019-03-23 17:38:07.000000,6,3,0,0,0
4629379,2019-05-15 17:22:58.000000,2,2,0,0,0
4633793,2019-05-19 06:12:25.000000,0,3,0,0,0
4659763,2019-05-24 23:09:01.000000,2,1,0,0,0
4680094,2019-06-09 07:09:11.000000,0,2,0,0,0
4690929,2019-06-12 09:34:58.000000,5,0,0,0,0
2100398,2019-04-12 00:50:13.000000,0,2,0,0,0
4568743,2019-03-20 15:10:42.000000,0,2,0,0,0
4572689,2019-03-25 15:24:19.000000,1,2,0,0,0
4574522,2019-03-29 22:25:03.000000,6,1,0,0,0
4577578,2019-04-03 10:03:00.000000,4,0,2,0,3
4577859,2019-04-03 10:06:21.000000,0,2,0,0,0
4589284,2019-04-06 10:27:10.000000,0,1,0,0,0
4591828,2019-04-08 13:12:29.000000,1,2,0,0,0
4594879,2019-04-10 10:41:20.000000,1,0,1,0,0
4596558,2019-04-11 18:49:24.000000,4,10,0,0,0
4596652,2019-04-11 20:31:17.000000,0,2,0,0,0
4604105,2019-04-18 15:00:15.000000,0,3,2,0,0
4632249,2019-05-18 00:55:56.000000,8,4,0,0,0
4632994,2019-05-18 20:12:33.000000,1,0,0,0,0
4661820,2019-05-26 12:40:24.000000,0,1,0,0,0
4670369,2019-05-31 18:09:27.000000,7,1,1,0,0
4695649,2019-06-14 11:37:37.000000,1,0,0,0,0
4697075,2019-06-16 22:00:33.000000,0,2,0,0,0
4699135,2019-06-20 07:32:28.000000,1,2,0,0,0
4461404,2020-01-17 11:18:04.000000,1,1,0,0,0
3293087,2019-11-30 19:53:52.000000,1,1,0,0,0
4594968,2020-01-09 12:33:05.000000,0,2,0,0,0
3525208,2019-11-30 11:30:28.000000,0,1,0,0,0
4703513,2019-06-26 12:02:50.000000,0,1,2,1,0
4004207,2019-08-04 08:02:25.000000,0,1,0,0,0
4023514,2020-02-15 19:38:52.000000,1,2,1,0,1
4711787,2019-07-09 16:33:17.000000,2,2,1,0,0
4024271,2019-09-11 11:08:58.000000,0,4,2,0,0
4712412,2019-07-11 06:04:27.000000,0,3,0,0,0
4719129,2019-07-22 22:46:58.000000,0,1,0,0,0
4739966,2019-08-07 22:11:37.000000,2,1,3,17,0
4745947,2019-08-18 14:09:13.000000,3,1,0,0,0
4752654,2019-08-29 15:14:43.000000,8,4,0,0,0
4757181,2019-09-06 11:08:58.000000,1,0,2,0,0
4759048,2019-09-09 17:02:46.000000,1,0,0,0,0
4759434,2019-09-10 07:31:00.000000,1,0,0,0,0
4759486,2019-09-10 10:07:16.000000,0,1,5,0,0
4760177,2019-09-11 19:11:25.000000,1,2,0,0,0
4762703,2019-09-17 12:14:06.000000,1,7,0,0,0
4763424,2019-09-18 18:47:46.000000,0,1,0,0,0
4769124,2019-09-30 12:54:00.000000,0,6,0,0,0
4770330,2019-10-02 09:26:07.000000,2,0,0,0,0
4772820,2019-10-07 16:04:45.000000,2,1,4,3,0
4777664,2019-10-15 10:03:34.000000,1,2,2,0,0
4783601,2019-10-24 16:49:27.000000,1,1,0,0,0
4785663,2019-10-29 19:27:18.000000,2,1,1,0,0
4788214,2019-12-29 01:53:15.000000,2,1,0,0,0
4788218,2019-11-03 17:48:34.000000,1,0,1,0,0
4790505,2019-11-08 06:43:33.000000,1,1,0,0,0
4791744,2019-11-10 20:27:29.000000,0,1,0,0,0
4793349,2019-11-13 06:25:23.000000,2,5,0,0,0
4813261,2019-12-16 20:35:18.000000,0,3,0,0,0
4815027,2019-12-18 19:56:04.000000,1,0,0,0,0
4818096,2019-12-23 19:35:44.000000,0,3,1,0,0
4821112,2019-12-31 05:21:47.000000,7,0,0,0,0
4822642,2020-01-03 00:30:53.000000,0,7,0,0,0
4824393,2020-01-05 22:24:13.000000,7,6,0,0,1
4828484,2020-01-12 16:33:13.000000,2,3,2,0,0
4829141,2020-01-13 20:11:49.000000,1,1,0,0,0
4836010,2020-01-28 00:40:29.000000,1,0,0,0,0
4837316,2020-01-31 21:08:06.000000,5,4,4,0,0
4844491,2020-02-15 14:04:51.000000,4,1,0,0,0
4851829,2020-03-06 14:38:09.000000,1,2,0,0,0
4856202,2020-03-21 17:46:57.000000,1,4,0,0,0
4856802,2020-03-23 23:43:29.000000,1,2,0,0,0
4859215,2020-03-30 06:55:14.000000,0,3,0,0,0
4860870,2020-04-03 21:38:17.000000,0,2,0,0,0
4861676,2020-04-06 12:28:02.000000,2,0,0,0,0
4861826,2020-04-06 17:59:56.000000,0,3,1,0,0
4862010,2020-04-07 02:19:13.000000,4,0,0,0,1
4862388,2020-04-08 00:15:48.000000,1,3,1,0,0
4862750,2020-04-08 20:42:55.000000,0,6,6,1,0
4863228,2020-04-10 02:00:09.000000,0,2,0,0,0
4864130,2020-04-12 20:05:20.000000,2,1,2,1,3
4864707,2020-04-14 13:23:25.000000,1,0,0,0,0
4872686,2020-05-04 17:47:31.000000,0,1,0,0,0
4877856,2020-05-15 18:24:11.000000,0,3,0,0,0
4878657,2020-05-17 18:23:36.000000,3,0,0,0,0
4881615,2020-05-24 22:53:58.000000,5,11,0,0,0
4882439,2020-05-26 14:14:15.000000,1,1,0,0,0
4883236,2020-05-27 19:29:28.000000,2,3,0,0,0
4884407,2020-05-29 11:59:41.000000,0,1,1,0,1
4887169,2020-06-02 10:11:03.000000,0,3,0,0,0
4895735,2020-06-26 19:29:24.000000,0,1,0,0,0
4897584,2020-07-01 23:28:50.000000,0,1,0,0,0
4912583,2020-07-22 07:47:35.000000,0,1,0,0,0
4912956,2020-07-23 08:46:10.000000,2,1,0,0,0
4914613,2020-07-27 19:16:31.000000,0,5,1,0,0
4917276,2020-08-03 19:03:36.000000,2,1,0,0,0
4926737,2020-08-10 13:57:49.000000,0,2,1,0,0
4927172,2020-08-11 02:10:22.000000,4,3,0,0,2
4927451,2020-08-11 13:57:57.000000,0,1,0,0,0
4934001,2020-08-27 14:00:15.000000,11,1,0,0,0
4934154,2020-08-27 19:50:51.000000,0,1,0,0,0
4940326,2020-09-06 15:59:04.000000,2,2,0,0,0
2863796,2020-04-05 08:31:29.000000,3,2,0,0,0
3481797,2020-02-08 05:53:35.000000,1,2,2,0,0
3658374,2019-08-30 21:58:02.000000,16,11,3,3,5
4705305,2019-06-30 09:01:40.000000,14,11,0,0,0
2769503,2020-07-30 10:23:12.000000,2,0,1,0,0
4707623,2019-07-03 12:04:25.000000,1,0,1,0,0
4708438,2019-07-04 04:12:56.000000,0,1,0,0,0
4708861,2019-07-04 17:41:37.000000,8,7,2,0,0
4710023,2019-07-06 09:23:12.000000,0,1,0,0,0
4710292,2019-07-06 18:29:00.000000,2,4,0,0,0
4710676,2019-07-07 13:17:04.000000,0,3,2,0,0
4713772,2019-07-14 19:58:59.000000,3,4,0,0,0
4715793,2019-07-19 23:04:19.000000,0,1,0,0,0
4716072,2019-07-20 15:23:16.000000,8,2,0,0,0
4730655,2019-07-28 16:58:46.000000,0,1,0,0,0
4731107,2019-07-29 13:34:19.000000,11,2,0,0,0
4731219,2019-07-29 16:37:56.000000,5,0,0,0,0
4732364,2019-07-31 13:15:11.000000,1,8,0,0,0
4736555,2019-08-02 15:19:56.000000,9,4,1,1,0
4737719,2019-08-04 11:59:50.000000,0,2,0,0,0
4739015,2019-08-06 12:17:14.000000,0,1,0,0,0
4747948,2019-08-22 13:29:15.000000,1,2,0,0,0
4750772,2019-08-27 09:00:08.000000,0,1,0,0,0
4757132,2019-09-06 09:18:05.000000,1,0,1,0,0
4761434,2019-09-14 15:36:35.000000,7,0,3,1,0
4762822,2019-09-17 17:39:03.000000,0,4,0,0,0
4763482,2019-09-18 22:13:53.000000,1,5,0,0,0
4767289,2019-09-26 19:17:49.000000,0,1,1,0,0
4774448,2019-10-09 19:51:07.000000,0,2,1,0,1
4775588,2019-10-11 22:19:52.000000,2,2,0,0,0
4778692,2019-10-16 19:28:45.000000,5,7,0,0,1
4779194,2019-10-17 13:49:02.000000,8,1,0,0,0
4783417,2019-10-24 09:30:12.000000,18,7,7,0,0
4785642,2019-10-29 18:03:30.000000,1,0,0,0,1
4790414,2019-11-07 23:50:52.000000,0,1,4,0,0
4796425,2019-11-18 13:16:09.000000,6,15,1,0,12
4802570,2019-11-28 21:34:16.000000,1,5,0,0,0
4813919,2019-12-17 17:20:28.000000,4,1,0,0,0
4815999,2019-12-20 11:58:27.000000,0,31,0,0,2
4817319,2019-12-22 12:33:55.000000,1,2,0,1,0
4820610,2019-12-29 21:41:31.000000,3,8,0,0,0
4826468,2020-01-09 08:55:08.000000,4,3,0,0,0
4828154,2020-01-12 03:06:24.000000,1,7,1,0,1
4830957,2020-01-17 07:10:10.000000,1,1,1,0,0
4835149,2020-01-26 23:04:11.000000,8,1,0,0,0
4841525,2020-02-10 11:55:37.000000,8,4,0,0,0
4841528,2020-02-10 12:00:56.000000,3,2,1,0,0
4841611,2020-02-10 14:33:40.000000,0,2,2,0,0
4843155,2020-02-13 18:19:46.000000,0,6,0,0,0
4845190,2020-02-16 13:29:38.000000,1,4,1,1,0
4847648,2020-02-22 21:01:34.000000,4,5,0,0,0
4847883,2020-02-23 15:06:18.000000,0,1,0,0,0
4848120,2020-02-24 07:31:44.000000,3,1,0,0,0
4867511,2020-04-22 15:47:24.000000,1,2,0,0,0
4868700,2020-04-25 16:21:10.000000,9,2,0,0,0
4870019,2020-04-28 06:52:42.000000,0,3,0,0,0
4870306,2020-04-28 22:12:55.000000,0,1,1,0,0
4874414,2020-05-08 09:44:42.000000,4,4,0,0,0
4877224,2020-05-14 11:39:45.000000,3,2,0,0,0
4878233,2020-05-16 16:10:08.000000,0,1,0,0,0
4881622,2020-05-24 23:17:41.000000,2,2,0,0,0
4892906,2020-06-19 14:44:38.000000,0,3,3,0,1
4893709,2020-06-22 00:45:02.000000,0,2,5,3,1
4901119,2020-07-10 14:52:55.000000,0,2,2,0,0
4901122,2020-07-10 14:59:51.000000,0,1,0,0,0
4911744,2020-07-20 12:36:10.000000,0,2,1,0,0
4912552,2020-07-22 06:08:11.000000,0,1,0,1,0
4913872,2020-07-25 15:02:07.000000,3,1,0,0,0
4914305,2020-07-26 22:42:41.000000,0,1,4,1,0
4914620,2020-07-27 19:46:52.000000,0,2,0,0,0
4915763,2020-07-30 16:44:59.000000,0,1,1,0,0
4916218,2020-08-01 00:44:12.000000,0,2,2,0,0
4928542,2020-08-14 00:12:51.000000,0,1,0,1,0
4928816,2020-08-14 18:24:29.000000,2,3,0,0,0
4934574,2020-08-28 11:10:38.000000,3,2,0,0,0
4937378,2020-09-01 17:36:30.000000,1,0,0,1,0
4937992,2020-09-02 14:55:52.000000,0,2,0,0,4
4938980,2020-09-03 16:28:05.000000,2,1,0,0,0
4939263,2020-09-04 01:08:44.000000,3,0,0,0,0
4401968,2019-04-06 12:34:22.000000,0,2,0,0,0
4575526,2019-04-01 15:51:14.000000,0,1,1,0,0
4578061,2019-04-03 10:08:07.000000,0,2,0,0,0
4591984,2019-04-08 14:42:13.000000,2,5,1,0,0
4657021,2019-05-23 07:12:24.000000,0,2,1,0,8
4662216,2019-05-27 01:19:43.000000,0,1,0,0,0
4673371,2019-06-03 19:55:17.000000,2,0,0,0,0
4677812,2019-06-06 00:18:35.000000,2,11,0,0,0
4678577,2019-06-06 19:01:06.000000,0,2,0,1,0
4700900,2019-06-22 15:23:24.000000,3,6,5,0,0
3142867,2019-06-17 19:24:45.000000,1,1,0,0,0
4574290,2019-03-29 11:31:24.000000,0,2,1,0,0
4579847,2019-04-03 16:49:50.000000,6,4,0,0,0
4600448,2019-04-15 21:54:13.000000,0,1,3,0,10
4600916,2019-04-16 12:11:29.000000,8,0,0,0,0
4657452,2019-05-23 15:59:05.000000,2,4,2,1,0
4678670,2019-06-06 21:15:37.000000,9,3,0,0,0
4679004,2019-06-07 10:30:39.000000,10,9,0,0,1
4698604,2019-06-19 11:28:57.000000,2,0,0,0,0
4699232,2019-06-20 10:01:59.000000,1,0,0,0,0
4700777,2019-06-22 13:18:39.000000,0,1,1,0,0
4257538,2020-07-25 15:36:49.000000,1,1,1,0,0
2873325,2019-11-24 22:06:00.000000,0,4,0,0,0
4354998,2020-05-01 21:41:44.000000,0,1,0,0,0
4702660,2019-06-24 23:52:23.000000,6,0,0,0,0
4703196,2019-06-25 20:22:53.000000,0,1,1,1,0
4708743,2019-07-04 13:59:22.000000,1,0,0,0,0
4710090,2019-07-06 11:22:33.000000,2,2,0,0,0
4712633,2019-07-11 19:12:36.000000,0,1,0,0,0
4715093,2019-07-17 22:43:48.000000,0,2,8,0,3
4715938,2019-07-20 10:12:52.000000,8,5,13,0,0
4730223,2019-07-27 17:41:34.000000,8,2,2,1,0
4733880,2019-07-31 19:25:17.000000,23,10,4,0,0
4736412,2019-08-02 10:53:08.000000,0,1,0,0,0
4739598,2019-08-07 10:54:55.000000,0,2,1,0,0
4742480,2019-08-12 12:55:28.000000,8,3,0,0,0
4743438,2019-08-14 10:21:54.000000,3,1,1,0,0
4746308,2019-08-19 09:11:22.000000,4,2,0,0,0
4747816,2019-08-22 10:13:23.000000,4,4,2,0,0
4755196,2019-09-01 16:58:40.000000,0,1,0,0,0
4756112,2019-09-03 20:50:25.000000,2,0,0,0,0
4757290,2019-09-06 14:48:06.000000,1,3,0,0,0
4758753,2020-08-06 10:06:16.000000,1,0,0,0,0
4759710,2019-09-10 18:48:53.000000,2,1,0,0,0
4761510,2019-09-14 20:08:40.000000,0,2,0,0,0
4763519,2019-09-18 23:53:00.000000,0,4,0,2,0
4766586,2019-09-25 10:38:52.000000,1,3,1,0,1
4767134,2019-09-26 12:47:36.000000,0,1,3,0,84
4770581,2019-10-02 19:50:28.000000,11,1,0,0,0
4774730,2019-10-10 06:50:33.000000,0,3,0,0,0
4778035,2019-10-15 21:44:15.000000,0,3,6,5,0
4784263,2019-10-26 04:28:32.000000,1,0,0,0,1
4785486,2019-10-29 10:21:25.000000,0,1,2,0,0
4786930,2019-11-01 18:42:26.000000,9,3,0,0,0
4787615,2019-11-02 19:10:07.000000,1,0,0,0,0
4787950,2019-11-03 09:28:54.000000,0,3,0,0,0
4788855,2019-11-04 21:32:12.000000,0,2,0,0,0
4790621,2019-11-08 14:08:36.000000,2,2,0,0,0
4790984,2019-11-09 10:41:04.000000,0,2,0,0,0
4790993,2019-11-09 11:03:59.000000,0,2,0,0,0
4793618,2019-11-13 15:22:19.000000,0,2,0,0,0
4794414,2019-11-14 18:05:05.000000,2,2,2,0,0
4795480,2019-11-16 22:39:18.000000,1,0,0,0,0
4797458,2019-11-19 23:04:34.000000,0,1,2,0,0
4803592,2019-12-01 08:24:54.000000,3,1,0,0,0
4808313,2019-12-08 12:54:37.000000,5,1,0,0,0
4816212,2019-12-20 19:35:56.000000,3,0,0,0,0
4817062,2019-12-22 01:04:26.000000,1,0,0,0,0
4818748,2019-12-25 06:27:45.000000,1,1,1,0,0
4820181,2019-12-28 20:23:15.000000,5,0,0,0,0
4820755,2019-12-30 09:25:31.000000,3,1,2,0,0
4820838,2019-12-30 13:01:26.000000,1,1,0,0,0
4826263,2020-01-08 22:57:04.000000,5,1,2,0,0
4829185,2020-04-07 17:08:53.000000,3,1,0,0,0
4833522,2020-01-22 10:18:28.000000,0,1,0,1,0
4837310,2020-01-31 20:37:23.000000,1,0,1,0,0
4838172,2020-02-02 13:48:02.000000,1,2,3,0,0
4839182,2020-02-04 18:35:48.000000,5,1,0,0,0
4842928,2020-02-13 12:22:56.000000,1,2,0,0,0
4843033,2020-02-13 14:52:14.000000,0,2,0,0,0
4843601,2020-02-14 09:27:50.000000,1,1,0,0,0
4844451,2020-02-15 12:58:29.000000,0,1,0,0,0
4846544,2020-02-19 09:19:12.000000,4,3,7,3,2
4847310,2020-02-21 16:46:43.000000,1,0,0,0,0
4849308,2020-02-27 17:29:01.000000,0,3,4,0,0
4850034,2020-03-01 08:37:40.000000,6,0,0,0,0
4855825,2020-03-20 10:25:03.000000,6,61,0,0,1
4856766,2020-03-23 19:54:41.000000,0,1,1,0,0
4857616,2020-03-26 18:13:49.000000,1,12,0,4,0
4858909,2020-03-29 14:17:20.000000,1,0,0,0,0
4859263,2020-03-30 10:19:13.000000,0,2,4,2,2
4864125,2020-04-12 19:40:31.000000,1,2,0,0,0
4865000,2020-04-15 08:22:10.000000,0,1,0,0,0
4865725,2020-04-17 14:00:00.000000,1,1,0,0,0
4866743,2020-04-20 14:28:25.000000,3,1,0,0,1
4867250,2020-04-21 22:01:53.000000,19,12,0,0,0
4867604,2020-04-22 21:28:59.000000,1,2,0,0,2
4867742,2020-04-23 09:27:37.000000,1,0,0,0,0
4868591,2020-04-25 11:05:56.000000,1,4,16,1,0
4869927,2020-04-27 23:36:06.000000,1,0,0,0,0
4870527,2020-04-29 12:51:58.000000,0,2,0,0,0
4871917,2020-07-26 03:03:20.000000,2,2,0,0,0
4877464,2020-05-14 21:05:00.000000,4,8,1,0,0
4878084,2020-05-16 09:27:47.000000,1,0,0,0,0
4878090,2020-05-16 09:38:35.000000,1,2,1,0,0
4879199,2020-05-19 00:36:23.000000,32,19,0,0,3
4881951,2020-05-25 17:37:16.000000,3,8,0,0,0
4884242,2020-05-29 11:59:17.000000,1,3,2,0,0
4884247,2020-05-29 11:59:18.000000,0,1,14,0,0
4887138,2020-06-02 07:13:11.000000,0,1,0,0,0
4887162,2020-06-02 09:40:31.000000,0,1,0,0,0
4891980,2020-06-17 09:12:57.000000,16,2,0,0,0
4892824,2020-06-19 11:29:58.000000,2,4,0,0,0
4893307,2020-06-20 14:48:24.000000,18,1,0,1,0
4896266,2020-06-28 13:31:28.000000,4,5,0,0,0
4896627,2020-06-29 13:47:25.000000,1,0,0,0,0
4897932,2020-07-02 19:57:29.000000,1,0,5,0,0
4898094,2020-07-03 08:45:36.000000,8,8,7,0,0
4899184,2020-07-06 12:45:54.000000,1,0,0,0,0
4911564,2020-07-19 19:10:47.000000,4,8,0,0,0
4912748,2020-07-22 15:45:18.000000,5,5,8,0,0
4913677,2020-07-24 23:39:10.000000,3,2,0,0,0
4913871,2020-07-25 14:57:37.000000,1,0,0,0,1
4914014,2020-07-26 00:34:32.000000,1,1,0,0,0
4918699,2020-08-06 08:06:59.000000,3,3,0,0,0
4926049,2020-08-08 18:07:20.000000,3,2,0,0,0
4927208,2020-08-11 02:55:05.000000,3,1,0,0,0
4927994,2020-08-12 18:37:43.000000,0,1,4,0,0
4928206,2020-08-13 09:24:28.000000,2,0,0,0,0
4929022,2020-08-15 13:09:18.000000,0,1,0,0,0
4929651,2020-08-17 14:50:01.000000,0,4,3,0,0
4931413,2020-08-21 17:11:55.000000,0,1,0,0,0
4932523,2020-08-24 10:19:16.000000,2,0,0,0,0
4933109,2020-08-25 15:58:49.000000,10,1,0,0,0
4934654,2020-08-28 13:13:53.000000,1,0,0,0,0
4935291,2020-08-29 16:00:25.000000,0,3,0,0,0
4938545,2020-09-03 08:52:48.000000,0,2,0,0,0
4940316,2020-09-06 15:43:04.000000,0,1,0,0,0
2294033,2019-10-20 16:26:08.000000,5,1,0,1,0
2894720,2019-09-22 19:30:32.000000,1,2,4,7,1
4574283,2019-08-25 14:26:26.000000,0,1,0,0,0
3259597,2020-07-26 17:34:18.000000,2,1,0,0,0
3308983,2019-09-08 21:14:35.000000,6,6,0,0,0
4703918,2019-06-27 04:59:18.000000,5,0,5,6,0
4706153,2019-07-01 18:54:59.000000,14,11,0,1,0
3927700,2019-10-03 11:31:48.000000,16,2,0,0,0
3997448,2020-05-10 23:47:27.000000,2,2,2,0,1
4710428,2019-07-07 01:34:32.000000,0,4,0,0,0
4712040,2019-07-10 09:41:03.000000,1,0,10,0,4
4712472,2019-07-11 10:23:06.000000,25,12,0,0,0
4712488,2019-07-11 11:06:29.000000,1,1,0,1,0
4714371,2019-07-16 07:56:09.000000,0,2,0,0,0
4715325,2019-07-18 14:26:31.000000,4,14,0,0,0
4731935,2019-07-30 16:46:15.000000,4,4,2,0,0
4742456,2019-08-12 12:05:06.000000,0,5,0,3,0
4743625,2019-08-14 17:53:40.000000,10,18,0,0,0
4745492,2019-08-17 14:00:54.000000,2,1,2,0,0
4746005,2019-08-18 16:39:34.000000,5,9,10,0,0
4747813,2019-08-22 10:05:35.000000,2,5,0,6,0
4749746,2019-08-25 12:49:21.000000,1,0,0,0,0
4752758,2019-12-18 20:26:24.000000,0,3,0,0,0
4754707,2019-08-31 20:58:51.000000,0,1,0,0,0
4755861,2019-09-03 07:54:55.000000,1,0,0,0,0
4759111,2019-09-09 18:37:32.000000,3,4,4,0,3
4760610,2019-09-12 16:33:25.000000,0,3,0,0,0
4761735,2019-09-15 09:38:52.000000,4,1,0,0,0
4761790,2019-09-15 12:06:04.000000,0,1,2,0,0
4762324,2019-09-16 14:53:26.000000,2,0,0,0,0
4762450,2019-09-16 21:10:11.000000,1,2,3,0,0
4767881,2019-09-27 22:53:09.000000,2,2,0,0,0
4771745,2019-10-05 13:31:32.000000,2,10,0,0,0
4775631,2019-10-11 23:35:37.000000,2,2,0,0,0
4779885,2019-10-18 17:00:20.000000,2,4,2,8,0
4780017,2019-10-18 23:57:54.000000,3,3,0,0,0
4780805,2019-10-20 07:48:01.000000,1,4,0,0,0
4780971,2019-10-20 12:52:36.000000,18,20,0,0,0
4783554,2019-10-24 15:13:59.000000,144,39,0,0,0
4806520,2019-12-05 08:11:34.000000,22,15,9,0,0
4807871,2019-12-07 15:47:10.000000,1,1,3,0,0
4808195,2019-12-08 08:10:18.000000,0,1,0,0,0
4814677,2019-12-18 11:08:17.000000,13,24,7,0,1
4814892,2019-12-18 16:32:28.000000,1,0,4,0,0
4820391,2019-12-29 10:28:10.000000,12,4,2,0,0
4822951,2020-01-03 14:06:58.000000,4,0,0,0,0
4823908,2020-01-05 04:56:36.000000,0,2,0,0,0
4826899,2020-01-09 21:48:14.000000,0,1,0,0,0
4827016,2020-01-10 02:28:57.000000,0,2,2,0,0
4827408,2020-01-10 20:30:03.000000,14,5,0,0,0
4827942,2020-01-11 18:03:41.000000,0,1,1,0,0
4828017,2020-01-11 20:44:49.000000,8,9,0,0,0
4829117,2020-01-13 19:24:26.000000,1,0,2,1,0
4830545,2020-01-16 09:50:31.000000,0,5,0,0,0
4832335,2020-01-19 19:34:46.000000,4,3,3,1,0
4832575,2020-01-20 09:17:34.000000,1,1,0,0,0
4833332,2020-01-21 22:39:12.000000,6,5,8,2,4
4834973,2020-01-26 12:57:39.000000,0,5,0,0,0
4837705,2020-02-01 16:21:17.000000,1,1,10,0,0
4838510,2020-02-03 08:18:05.000000,3,0,1,0,0
4839579,2020-02-05 16:40:55.000000,0,1,0,0,0
4839729,2020-02-06 01:37:02.000000,0,3,0,2,2
4841913,2020-02-11 09:33:04.000000,0,4,0,0,0
4851294,2020-03-04 21:11:52.000000,7,4,0,0,0
4856711,2020-03-23 16:22:07.000000,2,0,0,1,0
4857758,2020-03-26 19:22:10.000000,0,2,0,0,2
4859339,2020-03-30 14:17:29.000000,1,0,0,0,0
4859645,2020-03-31 11:03:54.000000,0,3,1,0,0
4860706,2020-04-03 12:20:37.000000,10,7,1,0,2
4861331,2020-04-05 09:31:22.000000,2,0,2,0,0
4861654,2020-04-06 11:30:45.000000,1,1,1,1,0
4863119,2020-04-09 18:16:31.000000,0,1,1,1,0
4863911,2020-04-12 02:49:53.000000,4,1,0,0,0
4865097,2020-04-15 14:40:24.000000,2,0,0,0,0
4865342,2020-04-16 07:56:36.000000,2,0,1,0,0
4870696,2020-04-29 21:46:10.000000,0,2,1,0,0
4871475,2020-05-02 00:15:53.000000,0,8,1,0,0
4878863,2020-05-18 07:34:52.000000,0,2,0,0,0
4879965,2020-05-20 16:58:33.000000,0,2,1,1,1
4880744,2020-05-22 17:39:31.000000,3,0,0,0,0
4882100,2020-05-25 22:26:37.000000,1,9,1,0,1
4887067,2020-06-02 00:16:34.000000,0,1,0,0,0
4887639,2020-06-03 18:20:15.000000,3,2,2,0,1
4888438,2020-06-06 18:37:15.000000,1,3,0,0,0
4889298,2020-06-09 20:20:51.000000,2,2,0,0,0
4889674,2020-06-10 23:01:01.000000,15,14,6,0,3
4892403,2020-06-18 11:02:41.000000,2,0,1,5,0
4893272,2020-06-20 13:07:01.000000,0,1,0,0,0
4894762,2020-06-24 10:58:41.000000,0,3,0,0,0
4896822,2020-06-29 23:34:05.000000,0,3,1,4,1
4898692,2020-07-05 05:34:12.000000,0,2,1,0,0
4901429,2020-07-11 14:01:21.000000,2,0,2,0,0
4910764,2020-07-17 04:40:34.000000,10,10,0,0,0
4913902,2020-07-25 15:56:49.000000,3,0,0,0,0
4915752,2020-07-30 16:26:22.000000,1,0,1,0,0
4915883,2020-07-30 22:49:44.000000,1,3,0,0,0
4915965,2020-07-31 07:40:31.000000,0,2,3,0,1
4916527,2020-08-01 20:53:56.000000,1,7,0,0,0
4916806,2020-08-02 16:14:55.000000,0,1,2,0,0
4917219,2020-08-03 16:45:31.000000,5,0,0,0,0
4918274,2020-08-05 14:42:08.000000,2,5,17,0,1
4925562,2020-08-07 14:08:38.000000,1,1,0,0,0
4926073,2020-08-08 19:22:14.000000,10,7,0,0,1
4929583,2020-08-17 11:58:07.000000,5,2,1,0,1
4929719,2020-08-17 17:45:38.000000,3,2,2,0,0
4930689,2020-08-19 21:32:30.000000,2,5,0,0,3
4932219,2020-08-23 17:09:21.000000,2,8,2,0,0
4932396,2020-08-24 01:17:25.000000,1,0,0,0,0
4933087,2020-08-25 15:06:48.000000,2,2,6,0,0
4935081,2020-08-29 08:09:20.000000,4,0,0,0,0
4935701,2020-08-30 12:30:22.000000,14,5,2,0,0
4936211,2020-08-31 07:02:26.000000,2,7,0,1,0
4938859,2020-09-03 14:25:47.000000,8,4,1,0,0
4940097,2020-09-05 17:59:51.000000,8,3,0,0,0
4582741,2019-04-04 14:18:29.000000,1,0,1,0,0
4577408,2019-04-03 10:00:30.000000,1,6,2,0,0
4786001,2019-10-30 16:13:48.000000,0,2,1,1,2
2244839,2020-06-25 09:10:20.000000,4,2,3,0,0
4925284,2020-08-07 00:42:04.000000,0,1,0,0,0
4362439,2018-08-26 20:23:47.000000,0,1,0,0,0
4205889,2019-04-05 11:54:41.000000,0,1,0,0,0
2256006,2019-05-28 14:18:47.000000,0,1,1,0,0
4580299,2019-04-03 18:16:11.000000,0,1,1,1,0
4606398,2019-04-20 00:42:03.000000,0,1,2,1,2
2312106,2020-08-06 16:30:19.000000,0,1,0,1,0
4728052,2019-07-25 15:54:08.000000,2,13,0,0,0
3089297,2019-04-05 07:30:44.000000,1,1,1,2,0
4589026,2019-04-06 04:09:16.000000,3,0,0,0,0
4910141,2020-07-16 11:48:29.000000,1,1,0,0,0
2955491,2016-02-02 20:59:12.000000,5,4,0,0,0
3183978,2016-05-25 10:05:34.000000,0,2,0,0,0
2761872,2017-01-31 11:26:05.000000,1,0,0,0,0
2036935,2017-01-31 11:17:56.000000,20,7,0,0,0
3723635,2017-04-06 18:36:41.000000,1,1,1,0,0
3437759,2016-10-06 16:09:44.000000,18,21,11,12,51
3075003,2016-04-06 12:59:09.000000,1,0,2,0,3
3062076,2016-04-05 17:59:54.000000,1,2,0,0,1
3410301,2016-09-13 18:15:00.000000,1,3,1,0,1
2978169,2017-01-30 09:34:22.000000,0,1,3,0,0
